,accommodates,price,minimum_nights,maximum_nights,minimum_maximum_nights,availability_30,number_of_reviews,number_of_reviews_ltm,review_scores_rating,calculated_host_listings_count,calculated_host_listings_count_private_rooms,days_since_last_review,days_since_first_review,days_since_host_since,room_type,host_response_rate,bathrooms,host_is_superhost,host_identity_verified,instant_bookable,Entire rental unit,Price/square ,EMPORIKO TRIGONO-PLAKA,jumio,work_email,Shampoo,Heating,Hot water,TV,Coffee maker,Dedicated workspace,Bed linens,Washer,Elevator,Fire extinguisher,First aid kit,Free street parking,Extra pillows and blankets,Patio or balcony,Smoke alarm,Microwave,Shower gel,Luggage dropoff allowed,Private entrance,Host greets you,Lockbox,Room-darkening shades,Hot water kettle,Crib,Paid parking off premises,Body soap,Dryer,Baking sheet,Ethernet connection,Dishwasher,Outdoor furniture,High chair,Pack ’n play/Travel crib,Cable TV,Single level home,Bathtub
2142,6,58.0,2,1125,1125,24,2,0,5.0,49,0,1142,1257,2197,1,5,1  ,1.0,1.0,1,0,1400,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2143,3,94.0,1,270,1125,29,2,1,5.0,2,0,352,1362,2065,0,0,1 ,0.0,1.0,0,1,2380,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2144,4,222.0,2,1125,1125,0,19,6,5.0,1,0,233,1353,2175,0,5,1.5 ,1.0,1.0,0,1,1400,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2145,5,27.0,20,1125,1125,0,4,1,5.0,12,0,787,711,2117,0,5,1 ,1.0,1.0,0,1,1650,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
2146,5,147.0,3,1125,1125,7,5,2,5.0,2,0,891,1242,1390,0,5,1 ,0.0,0.0,1,1,2380,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2147,3,38.0,1,10,10,0,29,0,4.17,1,0,1276,1279,2137,0,1,1 ,0.0,0.0,0,1,2380,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2148,4,42.0,1,180,1125,16,5,3,5.0,6,0,247,619,2743,0,5,1 ,1.0,1.0,0,1,1175,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2149,2,26.0,1,300,1125,10,27,1,4.44,1,0,1207,1368,1635,0,5,1.5 ,0.0,1.0,1,1,1250,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2150,2,286.0,2,1125,1125,8,202,43,4.97,3,0,5,1242,3581,0,5,1 ,1.0,1.0,1,1,1950,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2151,4,77.0,1,1125,1125,0,3,0,4.0,4,0,882,1288,2365,1,5,1 ,1.0,1.0,1,0,1950,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2152,6,91.0,2,90,1125,12,103,22,4.88,1,0,13,1253,3414,0,0,2.5 ,0.0,1.0,1,1,2380,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2153,2,51.0,3,30,1125,1,52,0,4.96,1,0,722,1332,1462,0,5,1 ,1.0,0.0,0,1,1400,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
2154,4,51.0,2,30,30,29,25,0,4.96,1,0,618,1318,1386,0,5,2 ,0.0,1.0,0,0,1200,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2155,8,76.0,1,1125,1125,8,243,32,4.91,2,0,19,1374,2210,0,0,3.5 ,0.0,1.0,1,1,1175,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2156,6,150.0,3,1125,1125,0,66,0,4.98,1,0,644,1265,1384,0,5,2 ,1.0,1.0,0,1,4000,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0
2157,12,126.0,3,30,1125,0,13,0,4.92,1,0,950,1302,1385,0,1,3 ,0.0,1.0,1,1,1100,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
2158,5,80.0,2,29,1125,21,93,21,4.86,65,0,23,1106,1739,0,5,1.5 ,1.0,1.0,1,1,1100,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2159,3,26.0,1,1125,1125,4,157,38,4.78,2,0,85,1236,1875,0,5,1 ,1.0,1.0,1,1,1250,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2160,6,82.0,2,1125,1125,0,68,18,4.99,1,0,36,1154,2316,0,0,1.5 ,1.0,1.0,1,1,1400,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
2161,4,19.0,15,1125,1125,1,14,3,5.0,1,0,209,1336,1382,0,4,1 ,0.0,0.0,0,1,1250,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2162,5,80.0,2,29,1125,17,94,17,4.86,65,0,38,1026,1739,0,5,1.5 ,1.0,1.0,1,1,1100,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2164,3,45.0,3,1125,1125,24,96,2,4.88,1,0,36,1353,1382,0,5,1.5 ,0.0,1.0,0,1,1250,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2165,4,100.0,2,90,90,11,47,7,4.96,1,0,21,1359,2009,0,5,2 ,1.0,1.0,0,1,4000,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
2166,6,60.0,3,1125,1125,0,8,0,5.0,1,0,1183,1227,1381,0,5,2 ,0.0,0.0,1,0,1800,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2167,6,57.0,2,1125,1125,11,27,8,4.93,37,0,139,1282,3692,0,5,1.5 ,1.0,1.0,1,1,1680,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2168,2,18.0,7,180,180,7,3,0,4.0,6,2,573,1237,1449,2,5,1  ,0.0,0.0,0,0,1300,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2169,3,60.0,2,1125,1125,0,99,18,4.89,1,0,48,1330,2744,0,5,1.5 ,1.0,1.0,1,1,2380,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2170,4,81.0,2,1125,1125,21,46,12,4.6,31,0,112,1359,1511,0,5,1 ,0.0,1.0,1,1,1400,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2171,4,41.0,1,1125,1125,13,1,0,5.0,3,0,1359,1359,2469,0,0,2 ,0.0,1.0,1,1,1250,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2172,4,120.0,3,30,30,0,4,0,5.0,1,0,1207,1247,2546,0,0,1.5 ,0.0,1.0,0,1,1100,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2173,5,47.0,1,15,1125,21,41,14,4.93,2,0,114,1312,2392,0,5,1 ,1.0,1.0,1,0,1175,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2174,10,110.0,2,1125,1125,0,2,0,4.0,31,0,782,1199,1960,0,4,2.5 ,0.0,1.0,1,1,1375,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2175,8,66.0,1,140,1125,25,139,23,4.55,156,0,145,1346,2408,0,5,2 ,0.0,1.0,1,1,1175,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176,5,35.0,2,90,90,0,57,0,4.81,1,0,1124,1330,2039,0,0,1 ,0.0,0.0,1,1,1250,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2177,2,60.0,2,1125,1125,29,1,0,5.0,4,0,619,619,1561,0,5,1 ,0.0,0.0,0,1,4000,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2178,15,525.0,2,1125,1125,11,68,12,4.97,6,0,7,1342,2545,0,5,4 ,1.0,1.0,0,1,1950,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2179,2,70.0,1,1124,1125,24,63,19,4.81,7,0,43,1025,2635,0,5,1 ,1.0,1.0,1,1,2380,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0
2180,4,35.0,1,30,30,0,8,0,4.38,1,0,921,1304,1375,0,0,1 ,0.0,0.0,0,1,950,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2181,4,32.0,1,1125,1125,0,227,19,4.95,1,0,5,1338,1375,0,5,1 ,1.0,1.0,1,1,1250,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2182,6,180.0,3,1125,1125,28,27,3,4.92,1,0,819,1303,1378,0,5,2.5 ,1.0,0.0,0,0,1400,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2184,3,40.0,3,1125,1125,0,14,1,4.36,1,0,878,1332,1434,0,4,1 ,0.0,0.0,0,1,1680,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2185,3,60.0,2,1125,1125,24,8,5,4.38,24,1,63,1313,3411,0,5,1 ,0.0,1.0,1,1,4000,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2186,5,86.0,1,360,1125,0,24,0,4.96,7,0,1156,1351,2596,0,5,1 ,0.0,1.0,1,1,1900,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2187,5,91.0,1,360,1125,14,123,51,4.54,7,0,10,1342,2597,0,5,1 ,0.0,1.0,1,1,1100,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2188,6,111.0,2,1125,1125,0,19,0,4.95,34,0,1064,1282,1732,0,5,2 ,1.0,1.0,1,1,1680,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2189,5,63.0,1,28,28,0,222,23,4.95,65,0,21,1332,1739,0,5,1 ,1.0,1.0,1,1,1400,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2190,4,77.0,2,1125,1125,0,13,1,4.92,34,0,856,1315,1732,0,5,1 ,1.0,1.0,1,1,1680,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2192,5,55.0,3,40,1125,18,78,1,4.88,1,0,726,1366,1373,0,0,1 ,0.0,0.0,1,1,1400,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2193,8,70.0,2,1125,1125,17,166,32,4.92,1,0,18,1345,1373,0,0,2 ,1.0,1.0,1,1,1400,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2194,7,90.0,2,1125,1125,0,1,0,5.0,31,0,1182,1182,1960,0,4,2 ,0.0,1.0,1,1,1375,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2195,4,40.0,3,31,1125,17,66,3,4.97,1,0,374,1360,1373,0,5,1 ,1.0,1.0,0,1,1400,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2196,4,38.0,1,29,29,6,147,31,4.81,5,0,23,1352,1371,0,5,1 ,1.0,1.0,1,1,1570,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2197,8,165.0,3,1125,1125,0,38,0,4.79,1,0,700,854,1875,0,5,3 ,1.0,1.0,1,1,1100,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2198,3,28.0,1,150,1125,0,120,10,4.82,2,0,96,1327,1378,0,5,1 ,0.0,1.0,1,1,1400,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1
2199,2,52.0,2,7,7,0,11,0,4.91,1,0,1154,1349,1373,0,0,1 ,0.0,0.0,1,1,2300,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2201,4,110.0,2,1125,1125,0,24,0,4.96,6,0,1030,1349,2544,0,5,1 ,1.0,1.0,0,1,1950,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2202,13,387.0,2,1125,1125,27,57,4,4.96,6,0,20,1008,2545,0,5,5 ,1.0,1.0,1,1,1950,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
2203,4,29.0,2,1125,1125,0,119,23,4.6,1,0,12,1353,1370,0,5,1 ,0.0,0.0,1,0,970,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2204,6,90.0,2,1125,1125,27,19,3,4.68,4,3,86,1253,1369,0,5,1 ,0.0,1.0,1,1,1250,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2205,6,129.0,2,1125,1125,16,18,7,4.83,1,0,43,1211,1368,0,5,1 ,0.0,0.0,1,0,2300,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2206,7,35.0,2,31,1125,0,120,18,4.87,1,0,77,1333,1368,0,5,1.5 ,1.0,0.0,1,0,1100,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2207,3,31.0,2,90,1125,0,177,0,4.94,1,0,605,1348,2077,0,0,1 ,1.0,0.0,1,1,1950,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2208,8,443.0,2,1125,1125,30,31,4,4.94,1,0,84,1300,1670,0,4,3.5 ,0.0,1.0,1,1,4000,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2209,4,30.0,2,1125,1125,2,226,11,4.69,12,0,8,1346,1978,0,5,1 ,0.0,1.0,1,1,1050,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2210,3,22.0,5,100,1125,7,42,5,4.95,2,0,417,1313,1526,0,5,1 ,1.0,0.0,1,1,1200,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2211,5,116.0,2,1124,1124,12,105,18,4.99,24,1,10,1282,3412,0,5,1 ,0.0,1.0,1,1,2300,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1
2213,4,25.0,20,1125,1125,0,26,3,4.77,12,0,294,1295,2117,0,5,1 ,1.0,1.0,0,1,1250,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2215,4,96.0,2,1125,1125,23,4,0,5.0,2,0,1183,1302,1369,0,0,1 ,0.0,0.0,1,0,2380,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2216,3,31.0,1,1125,1125,0,107,8,4.71,2,0,92,1048,1471,0,5,1 ,0.0,1.0,1,1,4000,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2218,4,80.0,3,30,1125,24,4,2,4.75,1,0,84,740,1806,0,0,1.5 ,0.0,1.0,0,1,3500,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2219,2,35.0,1,30,1125,0,59,2,4.86,3,0,664,1343,1614,0,5,1 ,1.0,1.0,1,1,4000,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2220,4,28.0,1,1125,1125,0,256,2,4.91,1,0,409,1333,1415,0,0,1 ,1.0,1.0,0,1,1175,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2221,4,50.0,2,31,1125,0,44,0,4.84,1,0,736,1047,2259,0,5,2 ,0.0,1.0,1,1,1400,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2222,2,35.0,2,1125,1125,20,16,4,4.13,2,0,44,974,1776,0,5,1 ,0.0,1.0,1,1,1900,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2224,4,30.0,20,1125,1125,0,28,5,5.0,12,0,1272,1303,2117,0,5,1 ,1.0,1.0,0,1,1175,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0
2225,4,44.0,1,28,28,0,114,0,4.9,65,0,698,1272,1739,0,5,1 ,1.0,1.0,1,1,1400,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2226,5,129.0,2,365,1125,10,163,25,4.97,1,0,16,1209,2366,0,5,2 ,1.0,1.0,1,0,1175,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0
2227,2,31.0,1,31,1125,17,75,10,4.57,11,6,109,1283,1448,2,5,1.5 ,0.0,1.0,1,0,2380,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2228,6,131.0,3,1125,1125,17,21,4,4.81,1,0,34,804,1359,0,5,2 ,0.0,0.0,1,1,1400,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2229,2,24.0,2,400,1125,0,34,2,4.94,2,0,85,1281,1914,0,5,1 ,0.0,0.0,1,1,1050,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2230,3,38.0,1,210,1125,21,355,58,4.65,39,0,82,1353,1896,0,5,1 ,0.0,1.0,1,1,1100,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2231,3,38.0,1,500,1125,23,296,50,4.56,39,0,86,1348,1896,0,5,1 ,0.0,1.0,1,1,1950,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2232,2,30.0,5,31,31,15,21,3,4.7,1,0,48,1152,1769,0,5,1 ,0.0,1.0,0,0,1100,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2233,3,45.0,2,1125,1125,19,9,3,4.89,4,0,69,1269,1379,0,5,1 ,0.0,1.0,0,1,1250,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0
2234,4,53.0,1,1124,1125,8,61,14,4.89,37,0,34,1323,3692,0,5,1 ,1.0,1.0,1,1,1680,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2235,3,40.0,2,1125,1125,26,3,0,5.0,4,0,821,1304,1379,0,5,1 ,0.0,1.0,0,1,1250,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2236,4,69.0,2,1125,1125,22,15,1,4.73,2,0,124,1018,1758,0,5,1.5 ,0.0,0.0,1,1,2380,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2237,4,69.0,3,1125,1125,17,75,22,4.91,1,0,42,1340,1356,0,5,1 ,1.0,1.0,1,1,1800,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2238,4,112.0,1,1125,1125,10,139,14,4.87,74,0,17,1301,2627,0,5,1 ,1.0,1.0,1,1,1400,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
2239,2,27.0,3,150,1125,0,137,27,4.41,1,0,55,1303,2722,0,5,1 ,0.0,1.0,1,1,1380,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2240,2,35.0,2,60,1125,1,88,15,4.98,1,0,595,1289,1413,0,5,1 ,1.0,0.0,1,1,1175,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2241,4,150.0,1,1125,1125,30,93,0,4.91,1,0,670,1325,1356,0,0,1 ,0.0,1.0,1,1,1400,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2242,2,22.0,4,30,30,0,71,10,4.57,2,0,859,1241,3389,0,4,1 ,0.0,1.0,0,1,1300,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2243,11,130.0,2,1125,1125,0,14,0,4.69,31,0,1162,1180,1960,0,4,2.5 ,0.0,1.0,1,1,1375,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2244,8,104.0,2,1125,1125,4,133,49,4.73,49,0,80,1302,2198,0,5,2 ,1.0,1.0,0,0,1800,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2245,3,29.0,3,30,30,0,30,0,4.43,1,0,933,1262,1354,0,0,1 ,0.0,0.0,0,1,2380,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
